nodes,100_metadata_mismatches
1,52.458704
1,11.389289999999999
1,12.169755
1,11.5543
1,10.194740999999999
2,37.218942999999996
2,15.517323999999999
2,14.861009999999998
2,11.746288
2,10.837382999999999
3,26.477186999999997
3,15.259699999999999
3,16.057796
3,15.330314
3,11.633061
4,28.447473
4,16.962014
4,16.37359
4,14.87117
4,14.253046
5,32.190958
5,19.07966
5,17.843761
5,15.799460999999999
5,14.681265
6,25.712218999999997
6,20.955323999999997
6,20.37174
6,17.431518999999998
6,14.689886999999999
7,27.85707
7,23.532055
7,25.07914
7,19.859597
7,18.548019999999998
8,26.054311
8,21.824489999999997
8,22.449848
8,19.342905
8,18.919587
9,28.139436
9,22.566416999999998
9,22.273564
9,19.300314
9,19.436045
10,30.017068
10,23.227286
10,23.438108999999997
10,22.617503
10,20.069245
20,37.486695
20,41.775431
20,39.274305
20,32.431405999999996
20,34.068251
30,53.295156
30,47.523404
30,47.221726
30,47.099542
30,43.222085
40,59.694964999999996
40,60.268986999999996
40,62.159253
40,59.253978
40,55.296572
50,72.672102
50,76.057088
50,72.81939799999999
50,72.13968
50,69.678898
60,81.968374
60,129.191485
60,89.07553999999999
60,85.652637
60,80.196302
70,129.685968
70,132.717229
70,96.82464499999999
70,89.65682699999999
70,94.368466
80,143.92494499999998
80,152.813717
80,122.935997
80,109.935155
80,145.664931
90,121.280069
90,125.835639
90,135.892548
90,119.525852
90,122.381903
100,170.022111
100,129.39243199999999
100,137.934971
100,129.62512999999998
100,171.16520699999998
200,296.03658
200,303.88913099999996
200,333.677753
200,301.953022
200,302.858008
300,475.067005
300,454.70246699999996
300,481.918519
300,498.56298
300,449.57250999999997
400,651.970412
400,656.570388
400,658.733179
400,657.1584389999999
400,643.200699
500,836.876639
500,848.6167939999999
500,850.487269
500,851.194177
500,826.6758699999999
600,1068.274757
600,1037.284873
600,1029.9170689999999
600,1101.4197669999999
600,1020.249834
700,1364.425769
700,1398.854836
700,1357.713567
700,1370.9787
700,1352.449443
800,1791.921818
800,2057.848575
800,1837.835142
800,1864.2400719999998
800,1756.142013
900,2209.381837
900,2190.477351
900,2299.960526
900,2236.531924
900,2292.57638
1000,2723.663958
1000,2753.468685
1000,2817.35794
1000,2707.9550999999997
1000,2732.8704829999997
