metadata,10_nodes
1,119.024345
1,84.29334899999999
1,76.459274
1,74.06079
1,69.380675
1,252.97032399999998
1,234.918329
1,215.895336
1,258.464526
1,282.845201
2,266.695734
2,222.011864
2,226.207283
2,262.522679
2,223.97314699999998
2,
2,
2,
2,
2,
3,223.770082
3,227.515639
3,225.18223999999998
3,264.220036
3,235.238274
3,
3,
3,
3,
3,
4,224.37201399999998
4,231.78949
4,228.749329
4,243.45001399999998
4,227.208283
4,
4,
4,
4,
4,
5,230.86826399999998
5,231.699134
5,231.412488
5,237.100888
5,273.94136
5,
5,
5,
5,
5,
6,220.694266
6,226.8177
6,270.595967
6,227.793807
6,234.199668
6,
6,
6,
6,
6,
7,267.954027
7,240.604326
7,219.774204
7,222.491873
7,231.27856899999998
7,
7,
7,
7,
7,
8,224.922285
8,253.505431
8,221.16975399999998
8,275.481247
8,232.096805
8,
8,
8,
8,
8,
9,217.290515
9,236.848794
9,271.627755
9,231.289783
9,227.552358
9,
9,
9,
9,
9,
10,231.26571299999998
10,231.208846
10,227.25621999999998
10,229.058078
10,238.075944
10,
10,
10,
10,
10,
20,228.241817
20,240.96205899999998
20,238.392902
20,287.12494699999996
20,238.18165599999998
20,
20,
20,
20,
20,
30,259.955895
30,250.285899
30,245.44211199999998
30,252.04728899999998
30,298.60006699999997
30,
30,
30,
30,
30,
40,293.920125
40,305.882665
40,294.912198
40,244.792293
40,252.67366199999998
40,
40,
40,
40,
40,
50,262.056944
50,252.46525899999997
50,251.881688
50,286.610913
50,256.429956
50,
50,
50,
50,
50,
60,262.763669
60,259.21922
60,256.346762
60,259.82766599999997
60,303.042849
60,
60,
60,
60,
60,
70,274.147697
70,314.20608699999997
70,301.69068
70,260.159946
70,278.985685
70,
70,
70,
70,
70,
80,272.367351
80,305.980343
80,276.85573999999997
80,285.946733
80,277.554802
80,
80,
80,
80,
80,
90,282.26820699999996
90,283.86393799999996
90,281.05949899999996
90,273.278938
90,327.034564
90,
90,
90,
90,
90,
100,330.924213
100,323.892436
100,300.941875
100,278.58218999999997
100,284.250129
100,
100,
100,
100,
100,
200,337.246601
200,332.412417
200,391.38304999999997
200,395.468238
200,351.919035
200,
200,
200,
200,
200,
300,446.33649699999995
300,449.84880799999996
300,509.48189599999995
300,400.689233
300,410.919539
300,
300,
300,
300,
300,
400,481.640156
400,465.33446999999995
400,530.1334909999999
400,523.566163
400,536.561345
400,
400,
400,
400,
400,
500,579.300181
500,596.3178379999999
500,610.174863
500,535.919191
500,552.20703
500,
500,
500,
500,
500,
600,618.6373619999999
600,620.079754
600,726.9874159999999
600,660.7770019999999
600,671.212513
600,
600,
600,
600,
600,
700,754.4243839999999
700,762.1660459999999
700,835.885731
700,757.261264
700,718.051916
700,
700,
700,
700,
700,
800,796.195692
800,815.3494039999999
800,878.345875
800,769.728702
800,785.797972
800,
800,
800,
800,
800,
900,930.128621
900,867.095912
900,1009.8515179999999
900,894.486812
900,924.019827
900,
900,
900,
900,
900,
1000,1004.61335
1000,1000.5456089999999
1000,1063.062767
1000,941.212722
1000,954.6062459999999
1000,
1000,
1000,
1000,
1000,
