metadata,1_nodes,2_nodes,3_nodes,4_nodes,5_nodes,6_nodes,7_nodes,8_nodes,9_nodes,10_nodes,20_nodes,30_nodes,40_nodes,50_nodes,60_nodes,70_nodes,80_nodes,90_nodes,100_nodes,200_nodes,300_nodes,400_nodes,500_nodes,600_nodes,700_nodes,800_nodes,900_nodes,1000_nodes
1,31.492988999999998,24.94982,28.191616999999997,27.231467,20.956104999999997,25.595042,25.692408999999998,24.525593,28.928753,22.054211,32.69236,41.134074999999996,36.723697,38.15237,46.21583,46.431166,56.68825,64.407422,108.35971099999999,132.72098499999998,228.193097,369.91212099999996,536.665048,763.374459,1020.7679149999999,1321.184041,1725.6676209999998,2095.8241869999997
1,10.993908,12.375413,13.149296999999999,14.040875999999999,15.128753,13.402871999999999,15.08681,15.920876999999999,15.401223,15.995645999999999,21.454248,29.258996999999997,33.598335,40.590831,40.52722,56.576339,59.978153999999996,63.768918,75.895753,121.854109,211.438572,386.343364,551.631259,749.163052,1051.719633,1324.21039,1683.048206,2166.497444
1,10.716182,10.579593,14.202347,11.712822,11.913278,12.034951,12.132532999999999,13.617412999999999,19.240916,15.104896,20.771109,27.164507999999998,31.859316,36.383131999999996,70.26150799999999,48.860645999999996,60.946734,64.929037,69.910878,148.416622,248.14293999999998,387.596725,541.861597,753.673489,992.976315,1303.653108,1701.5660209999999,2071.460242
1,10.408121999999999,10.857151,12.082051,10.274956,12.818539999999999,13.399604,17.919349999999998,13.836715,15.42601,15.635441,21.057655999999998,24.312210999999998,29.262743,34.631467,41.335741999999996,49.950298,63.737081999999994,63.613409,63.026239,123.620949,226.272291,394.481471,585.676848,836.6746099999999,992.358923,1345.340117,1675.7378939999999,2162.1993469999998
1,12.483217,11.041611,9.937434,12.727568,12.825965,13.884485,13.496134,13.850596,14.01461,16.493814,19.015781999999998,23.657049999999998,33.295499,37.709388,45.911837,47.704238,54.702932,64.349127,75.604846,119.06274599999999,227.927662,393.022425,559.9068219999999,738.1570509999999,1003.8296349999999,1313.544837,1646.158224,2112.462976
