metadata,1_nodes,2_nodes,3_nodes,4_nodes,5_nodes,6_nodes,7_nodes,8_nodes,9_nodes,10_nodes,20_nodes,30_nodes,40_nodes,50_nodes,60_nodes,70_nodes,80_nodes,90_nodes,100_nodes,200_nodes,300_nodes,400_nodes,500_nodes,600_nodes,700_nodes,800_nodes,900_nodes,1000_nodes
10,0.6228349999999999,1.6174359999999999,0.6118859999999999,0.648326,0.711556,0.798084,0.929295,1.254891,1.303316,1.8437029999999999,4.392084,5.862016,7.23616,8.059676,9.747906,12.912635,13.90076,19.823925,19.94249,46.190011,85.26861099999999,157.048036,265.100984,411.317301,676.10119,965.452539,1305.731787,1673.965356
10,0.294558,0.428125,0.6476839999999999,0.841553,1.0572439999999999,1.347766,1.2306139999999999,1.701156,1.641479,1.782289,3.497903,5.3659289999999995,7.036326,8.968532,11.554017,13.655878,16.363186,20.482765,22.663470999999998,53.854915999999996,94.61733,176.771231,283.818652,437.809693,635.248843,983.9259509999999,1339.1973309999998,1679.450259
10,0.32973199999999997,0.56323,0.66519,0.789627,1.108161,1.398655,1.4920559999999998,1.771007,1.664652,1.830366,3.419851,5.088793,7.7260729999999995,9.844676,14.903459999999999,13.91903,17.024375,18.826684,19.736784,49.533367999999996,95.830591,180.90260899999998,279.483989,424.54596399999997,731.550584,952.878158,1286.604785,1714.92542
10,0.27946299999999996,0.43715099999999996,0.599066,0.748061,1.039086,1.3527909999999999,1.279522,1.6292959999999999,1.7114079999999998,1.844276,3.9002519999999996,5.068150999999999,7.53456,9.034229,11.982101,14.321714,16.583425,20.466955,23.617907,48.017671,98.08355,171.871031,281.058627,435.393783,661.023374,979.260005,1332.439269,1720.454154
10,0.274039,0.478338,0.604706,0.78615,1.3394759999999999,1.4031749999999998,1.268062,1.5446609999999998,1.750017,1.8286259999999999,3.95172,5.791837999999999,7.436373,10.202655,11.712729999999999,14.150869,16.698664,21.892526999999998,20.172386,47.379621,95.85513999999999,182.69017599999998,289.827738,444.419769,717.8759309999999,948.0364649999999,1283.631181,1681.6007009999998
