metadata,1_nodes,2_nodes,3_nodes,4_nodes,5_nodes,6_nodes,7_nodes,8_nodes,9_nodes,10_nodes,20_nodes,30_nodes,40_nodes,50_nodes,60_nodes,70_nodes,80_nodes,90_nodes,100_nodes,200_nodes,300_nodes,400_nodes,500_nodes,600_nodes,700_nodes,800_nodes,900_nodes,1000_nodes
100,2.378289,0.8620589999999999,1.274051,1.501657,1.8635419999999998,1.9001759999999999,2.185502,2.377979,2.607357,3.0602069999999997,6.130159,10.558812,16.453391,22.490477,26.28162,29.2674,33.477013,36.29401,44.582812,80.755809,128.673596,179.122536,221.54542899999998,303.219288,352.297755,340.256557,396.160348,486.85509099999996
100,0.35900299999999996,0.656169,1.389795,1.3703619999999999,1.770991,2.304131,5.058415,3.3894889999999998,3.028962,3.746043,7.962084,13.801060999999999,15.740713,23.967086,25.328537999999998,29.484737,34.143966999999996,42.178838999999996,44.38943,85.052005,134.027244,178.201221,213.205041,293.890853,353.544179,338.760545,432.83910299999997,493.69994399999996
100,0.412896,0.763219,1.2092779999999999,1.462294,1.676331,2.042252,5.758438,2.8673159999999998,3.136106,3.4919789999999997,7.178477999999999,11.398636999999999,14.709963,23.344284,25.885244,28.401449,35.476938,38.561478,49.031154,84.264314,145.773798,181.163952,217.341818,293.767028,363.877661,338.37742299999996,422.479722,424.896325
100,0.38070099999999996,0.6949719999999999,0.9940819999999999,1.694245,1.7319799999999999,2.03339,4.382141,2.72638,2.952793,3.298819,7.371448999999999,11.034108999999999,15.297599,24.560619,26.263292,29.259203,30.167384,41.291727,42.156113,82.996648,133.855155,177.05818,218.029161,293.513827,326.52239399999996,365.79184599999996,396.77887499999997,446.199323
100,0.37052799999999997,0.6698759999999999,0.954658,1.516028,1.6943439999999999,1.896995,3.96229,2.619458,2.993962,3.401134,7.02632,10.884419,14.799292999999999,22.346894,25.06787,26.689017999999997,34.002862,36.602939,44.23446,81.11087599999999,134.181636,176.136734,211.818999,266.553836,367.344365,342.06678,381.378291,433.248703
